ID	Phylum	Class
S001746117	Bacteroidetes	Bacteroidia
S001746116	Bacteroidetes	Bacteroidia
S001874820	Bacteroidetes	Bacteroidia
S002150738	Bacteroidetes	Bacteroidia
S002222804	Bacteroidetes	Bacteroidia
S002288083	Bacteroidetes	Bacteroidia
S002963307	Bacteroidetes	Bacteroidia
S003281835	Bacteroidetes	Bacteroidia
S003281872	Bacteroidetes	Bacteroidia
S003281924	Bacteroidetes	Bacteroidia
S003282255	Bacteroidetes	Bacteroidia
S003282385	Bacteroidetes	Bacteroidia
S003282397	Bacteroidetes	Bacteroidia
S003282564	Bacteroidetes	Bacteroidia
S003282565	Bacteroidetes	Bacteroidia
S003282628	Bacteroidetes	Bacteroidia
S003282746	Bacteroidetes	Bacteroidia
S003282775	Bacteroidetes	Bacteroidia
S003282833	Bacteroidetes	Bacteroidia
S003282888	Bacteroidetes	Bacteroidia
S003282968	Bacteroidetes	Bacteroidia
S003282997	Bacteroidetes	Bacteroidia
S003299803	Bacteroidetes	Bacteroidia
S003299808	Bacteroidetes	Bacteroidia
S003299847	Bacteroidetes	Bacteroidia
S003299863	Bacteroidetes	Bacteroidia
S003300084	Bacteroidetes	Bacteroidia
S003300079	Bacteroidetes	Bacteroidia
S003300229	Bacteroidetes	Bacteroidia
S003315848	Bacteroidetes	Bacteroidia
S003315927	Bacteroidetes	Bacteroidia
S003315918	Bacteroidetes	Bacteroidia
S003315954	Bacteroidetes	Bacteroidia
S003315981	Bacteroidetes	Bacteroidia
S003315978	Bacteroidetes	Bacteroidia
S003316038	Bacteroidetes	Bacteroidia
S003316059	Bacteroidetes	Bacteroidia
S003316199	Bacteroidetes	Bacteroidia
S003613058	Bacteroidetes	Bacteroidia
S003613064	Bacteroidetes	Bacteroidia
S003613072	Bacteroidetes	Bacteroidia
S003751590	Bacteroidetes	Bacteroidia
S004006695	Bacteroidetes	Bacteroidia
S004463182	Bacteroidetes	Bacteroidia
S004480276	Bacteroidetes	Bacteroidia
S004602251	Bacteroidetes	Bacteroidia
S004069148	Bacteroidetes	Bacteroidia
S004078574	Bacteroidetes	Bacteroidia
S003282977	Bacteroidetes	Bacteroidia
S004225433	Bacteroidetes	Bacteroidia
S003222680	Bacteroidetes	Bacteroidia
S002446450	Bacteroidetes	Bacteroidia
S003282928	Bacteroidetes	Bacteroidia
S004487689	Bacteroidetes	Bacteroidia
S003897017	Bacteroidetes	Bacteroidia
S000344677	Bacteroidetes	Bacteroidia
S000390659	Bacteroidetes	Bacteroidia
S000499432	Bacteroidetes	Bacteroidia
S001351766	Bacteroidetes	Bacteroidia
S001351773	Bacteroidetes	Bacteroidia
S001351787	Bacteroidetes	Bacteroidia
S001351822	Bacteroidetes	Bacteroidia
S001351826	Bacteroidetes	Bacteroidia
S001351841	Bacteroidetes	Bacteroidia
S001351898	Bacteroidetes	Bacteroidia
S001351910	Bacteroidetes	Bacteroidia
S001351950	Bacteroidetes	Bacteroidia
S001352003	Bacteroidetes	Bacteroidia
S001352016	Bacteroidetes	Bacteroidia
S001352034	Bacteroidetes	Bacteroidia
S001352047	Bacteroidetes	Bacteroidia
S001352545	Bacteroidetes	Bacteroidia
S001794161	Bacteroidetes	Bacteroidia
S001896166	Bacteroidetes	Bacteroidia
S001896167	Bacteroidetes	Bacteroidia
S001896233	Bacteroidetes	Bacteroidia
S004449198	Bacteroidetes	Bacteroidia
S004449236	Bacteroidetes	Bacteroidia
S004483534	Bacteroidetes	Bacteroidia
S004534527	Bacteroidetes	Bacteroidia
S001680898	Bacteroidetes	Bacteroidia
S003282654	Bacteroidetes	Bacteroidia
S000260504	Bacteroidetes	Bacteroidia
S003785274	Bacteroidetes	Bacteroidia
S003941928	Bacteroidetes	Bacteroidia
S003941935	Bacteroidetes	Bacteroidia
S001222468	Bacteroidetes	Bacteroidia
S002222196	Bacteroidetes	Bacteroidia
S004519189	Bacteroidetes	Bacteroidia
S000011989	Bacteroidetes	Bacteroidia
S000130509	Bacteroidetes	Bacteroidia
S000336512	Bacteroidetes	Bacteroidia
S000336563	Bacteroidetes	Bacteroidia
S000393535	Bacteroidetes	Bacteroidia
S000393547	Bacteroidetes	Bacteroidia
S000393539	Bacteroidetes	Bacteroidia
S000414452	Bacteroidetes	Bacteroidia
S000464969	Bacteroidetes	Bacteroidia
S000546840	Bacteroidetes	Bacteroidia
S000560497	Bacteroidetes	Bacteroidia
S000642011	Bacteroidetes	Bacteroidia
S001046025	Bacteroidetes	Bacteroidia
S001352203	Bacteroidetes	Bacteroidia
S001887587	Bacteroidetes	Bacteroidia
S001887959	Bacteroidetes	Bacteroidia
S001891385	Bacteroidetes	Bacteroidia
S001898262	Bacteroidetes	Bacteroidia
S001898292	Bacteroidetes	Bacteroidia
S001910221	Bacteroidetes	Bacteroidia
S002034909	Bacteroidetes	Bacteroidia
S002223981	Bacteroidetes	Bacteroidia
S002235859	Bacteroidetes	Bacteroidia
S002449813	Bacteroidetes	Bacteroidia
S002963237	Bacteroidetes	Bacteroidia
S002963258	Bacteroidetes	Bacteroidia
S002963320	Bacteroidetes	Bacteroidia
S002963332	Bacteroidetes	Bacteroidia
S003806571	Bacteroidetes	Bacteroidia
S004007164	Bacteroidetes	Bacteroidia
S004227484	Bacteroidetes	Bacteroidia
S004473671	Bacteroidetes	Bacteroidia
S002034907	Bacteroidetes	Bacteroidia
S000272303	Bacteroidetes	Bacteroidia
S000459001	Bacteroidetes	Bacteroidia
S000414481	Bacteroidetes	Bacteroidia
S001886983	Bacteroidetes	Bacteroidia
S002040027	Bacteroidetes	Bacteroidia
S004533745	Bacteroidetes	Bacteroidia
S004482107	Bacteroidetes	Bacteroidia
S004482115	Bacteroidetes	Bacteroidia
S000734922	Bacteroidetes	Bacteroidia
S004118016	Bacteroidetes	Bacteroidia
S000016969	Bacteroidetes	Bacteroidia
S003425651	Bacteroidetes	Bacteroidia
S003799075	Bacteroidetes	Bacteroidia
S000560494	Bacteroidetes	Bacteroidia
S001338396	Bacteroidetes	Bacteroidia
S001887416	Bacteroidetes	Bacteroidia
S001888924	Bacteroidetes	Bacteroidia
S001888922	Bacteroidetes	Bacteroidia
S003659481	Bacteroidetes	Bacteroidia
S003802541	Bacteroidetes	Bacteroidia
S004449125	Bacteroidetes	Bacteroidia
S004533942	Bacteroidetes	Bacteroidia
S004534079	Bacteroidetes	Bacteroidia
S000542971	Bacteroidetes	Flavobacteriia
S003288944	Bacteroidetes	Flavobacteriia
S003639713	Bacteroidetes	Flavobacteriia
S001588010	Bacteroidetes	Flavobacteriia
S004532295	Bacteroidetes	Flavobacteriia
S000500236	Bacteroidetes	Flavobacteriia
S000981031	Bacteroidetes	Flavobacteriia
S002153853	Bacteroidetes	Flavobacteriia
S003289671	Bacteroidetes	Flavobacteriia
S003745949	Bacteroidetes	Flavobacteriia
S004213480	Bacteroidetes	Flavobacteriia
S004497851	Bacteroidetes	Flavobacteriia
S004497856	Bacteroidetes	Flavobacteriia
S000384841	Bacteroidetes	Flavobacteriia
S001169464	Bacteroidetes	Flavobacteriia
S003714803	Bacteroidetes	Flavobacteriia
S003745958	Bacteroidetes	Flavobacteriia
S002349750	Bacteroidetes	Flavobacteriia
S000530782	Bacteroidetes	Flavobacteriia
S003314602	Bacteroidetes	Flavobacteriia
S000352991	Bacteroidetes	Flavobacteriia
S000540394	Bacteroidetes	Flavobacteriia
S001418952	Bacteroidetes	Flavobacteriia
S002409579	Bacteroidetes	Flavobacteriia
S004462759	Bacteroidetes	Flavobacteriia
S004492890	Bacteroidetes	Flavobacteriia
S004501106	Bacteroidetes	Flavobacteriia
S004492904	Bacteroidetes	Flavobacteriia
S000265512	Bacteroidetes	Flavobacteriia
S000124851	Bacteroidetes	Flavobacteriia
S000500079	Bacteroidetes	Flavobacteriia
S000722235	Bacteroidetes	Flavobacteriia
S000902476	Bacteroidetes	Flavobacteriia
S000902478	Bacteroidetes	Flavobacteriia
S001020263	Bacteroidetes	Flavobacteriia
S001239181	Bacteroidetes	Flavobacteriia
S002235737	Bacteroidetes	Flavobacteriia
S003610977	Bacteroidetes	Flavobacteriia
S003745883	Bacteroidetes	Flavobacteriia
S003745805	Bacteroidetes	Flavobacteriia
S003746022	Bacteroidetes	Flavobacteriia
S004065281	Bacteroidetes	Flavobacteriia
S000120584	Bacteroidetes	Flavobacteriia
S000351281	Bacteroidetes	Flavobacteriia
S000533676	Bacteroidetes	Flavobacteriia
S000572746	Bacteroidetes	Flavobacteriia
S000572739	Bacteroidetes	Flavobacteriia
S000572753	Bacteroidetes	Flavobacteriia
S000620619	Bacteroidetes	Flavobacteriia
S000690525	Bacteroidetes	Flavobacteriia
S000701767	Bacteroidetes	Flavobacteriia
S000768963	Bacteroidetes	Flavobacteriia
S000967054	Bacteroidetes	Flavobacteriia
S001045706	Bacteroidetes	Flavobacteriia
S001096791	Bacteroidetes	Flavobacteriia
S001417437	Bacteroidetes	Flavobacteriia
S001549202	Bacteroidetes	Flavobacteriia
S001794212	Bacteroidetes	Flavobacteriia
S001874818	Bacteroidetes	Flavobacteriia
S002032741	Bacteroidetes	Flavobacteriia
S002038884	Bacteroidetes	Flavobacteriia
S002156500	Bacteroidetes	Flavobacteriia
S002234017	Bacteroidetes	Flavobacteriia
S002236215	Bacteroidetes	Flavobacteriia
S002236245	Bacteroidetes	Flavobacteriia
S002306221	Bacteroidetes	Flavobacteriia
S002448789	Bacteroidetes	Flavobacteriia
S002448794	Bacteroidetes	Flavobacteriia
S002449169	Bacteroidetes	Flavobacteriia
S002907078	Bacteroidetes	Flavobacteriia
S002912765	Bacteroidetes	Flavobacteriia
S003258260	Bacteroidetes	Flavobacteriia
S003263330	Bacteroidetes	Flavobacteriia
S003287616	Bacteroidetes	Flavobacteriia
S003302241	Bacteroidetes	Flavobacteriia
S003315099	Bacteroidetes	Flavobacteriia
S003715692	Bacteroidetes	Flavobacteriia
S003715915	Bacteroidetes	Flavobacteriia
S003721854	Bacteroidetes	Flavobacteriia
S003753280	Bacteroidetes	Flavobacteriia
S003789085	Bacteroidetes	Flavobacteriia
S003789394	Bacteroidetes	Flavobacteriia
S003789790	Bacteroidetes	Flavobacteriia
S003804280	Bacteroidetes	Flavobacteriia
S003804355	Bacteroidetes	Flavobacteriia
S003811198	Bacteroidetes	Flavobacteriia
S003919349	Bacteroidetes	Flavobacteriia
S003919351	Bacteroidetes	Flavobacteriia
S004076640	Bacteroidetes	Flavobacteriia
S004082877	Bacteroidetes	Flavobacteriia
S004089442	Bacteroidetes	Flavobacteriia
S004225327	Bacteroidetes	Flavobacteriia
S004232110	Bacteroidetes	Flavobacteriia
S004474514	Bacteroidetes	Flavobacteriia
S004493004	Bacteroidetes	Flavobacteriia
S004498762	Bacteroidetes	Flavobacteriia
S004505411	Bacteroidetes	Flavobacteriia
S004505388	Bacteroidetes	Flavobacteriia
S004506629	Bacteroidetes	Flavobacteriia
S004530312	Bacteroidetes	Flavobacteriia
S004508057	Bacteroidetes	Flavobacteriia
S004534433	Bacteroidetes	Flavobacteriia
S004537421	Bacteroidetes	Flavobacteriia
S000326482	Bacteroidetes	Flavobacteriia
S004273578	Bacteroidetes	Flavobacteriia
S000626143	Bacteroidetes	Flavobacteriia
S002034373	Bacteroidetes	Flavobacteriia
S000730484	Bacteroidetes	Flavobacteriia
S000730487	Bacteroidetes	Flavobacteriia
S000968512	Bacteroidetes	Flavobacteriia
S002032788	Bacteroidetes	Flavobacteriia
S004532955	Bacteroidetes	Flavobacteriia
S000981049	Bacteroidetes	Flavobacteriia
S000384544	Bacteroidetes	Flavobacteriia
S000001807	Bacteroidetes	Flavobacteriia
S000013266	Bacteroidetes	Flavobacteriia
S000395013	Bacteroidetes	Flavobacteriia
S000395022	Bacteroidetes	Flavobacteriia
S000417310	Bacteroidetes	Flavobacteriia
S000431805	Bacteroidetes	Flavobacteriia
S000582070	Bacteroidetes	Flavobacteriia
S000575570	Bacteroidetes	Flavobacteriia
S000610449	Bacteroidetes	Flavobacteriia
S000623831	Bacteroidetes	Flavobacteriia
S000623913	Bacteroidetes	Flavobacteriia
S000623933	Bacteroidetes	Flavobacteriia
S000722068	Bacteroidetes	Flavobacteriia
S000805879	Bacteroidetes	Flavobacteriia
S000871709	Bacteroidetes	Flavobacteriia
S000893462	Bacteroidetes	Flavobacteriia
S000942538	Bacteroidetes	Flavobacteriia
S000942534	Bacteroidetes	Flavobacteriia
S000966473	Bacteroidetes	Flavobacteriia
S000979195	Bacteroidetes	Flavobacteriia
S000980526	Bacteroidetes	Flavobacteriia
S000979189	Bacteroidetes	Flavobacteriia
S000994845	Bacteroidetes	Flavobacteriia
S000994839	Bacteroidetes	Flavobacteriia
S000994866	Bacteroidetes	Flavobacteriia
S000994870	Bacteroidetes	Flavobacteriia
S000994886	Bacteroidetes	Flavobacteriia
S000996093	Bacteroidetes	Flavobacteriia
S001015207	Bacteroidetes	Flavobacteriia
S001095766	Bacteroidetes	Flavobacteriia
S001095736	Bacteroidetes	Flavobacteriia
S001152564	Bacteroidetes	Flavobacteriia
S001187270	Bacteroidetes	Flavobacteriia
S001243238	Bacteroidetes	Flavobacteriia
S001331725	Bacteroidetes	Flavobacteriia
S001550022	Bacteroidetes	Flavobacteriia
S001577966	Bacteroidetes	Flavobacteriia
S001745020	Bacteroidetes	Flavobacteriia
S002168189	Bacteroidetes	Flavobacteriia
S002168182	Bacteroidetes	Flavobacteriia
S002222983	Bacteroidetes	Flavobacteriia
S002223144	Bacteroidetes	Flavobacteriia
S002223151	Bacteroidetes	Flavobacteriia
S002225248	Bacteroidetes	Flavobacteriia
S002232528	Bacteroidetes	Flavobacteriia
S002235742	Bacteroidetes	Flavobacteriia
S002306212	Bacteroidetes	Flavobacteriia
S002306211	Bacteroidetes	Flavobacteriia
S002349574	Bacteroidetes	Flavobacteriia
S002352852	Bacteroidetes	Flavobacteriia
S002961708	Bacteroidetes	Flavobacteriia
S003281337	Bacteroidetes	Flavobacteriia
S003303250	Bacteroidetes	Flavobacteriia
S003312981	Bacteroidetes	Flavobacteriia
S003314408	Bacteroidetes	Flavobacteriia
S003314478	Bacteroidetes	Flavobacteriia
S003314567	Bacteroidetes	Flavobacteriia
S003618202	Bacteroidetes	Flavobacteriia
S003618206	Bacteroidetes	Flavobacteriia
S003618225	Bacteroidetes	Flavobacteriia
S003618242	Bacteroidetes	Flavobacteriia
S003618281	Bacteroidetes	Flavobacteriia
S003619516	Bacteroidetes	Flavobacteriia
S003710454	Bacteroidetes	Flavobacteriia
S003711954	Bacteroidetes	Flavobacteriia
S003714864	Bacteroidetes	Flavobacteriia
S003714819	Bacteroidetes	Flavobacteriia
S003715799	Bacteroidetes	Flavobacteriia
S003716395	Bacteroidetes	Flavobacteriia
S003746402	Bacteroidetes	Flavobacteriia
S003748406	Bacteroidetes	Flavobacteriia
S003749727	Bacteroidetes	Flavobacteriia
S003750222	Bacteroidetes	Flavobacteriia
S003789074	Bacteroidetes	Flavobacteriia
S003810819	Bacteroidetes	Flavobacteriia
S003919255	Bacteroidetes	Flavobacteriia
S003919258	Bacteroidetes	Flavobacteriia
S003919264	Bacteroidetes	Flavobacteriia
S003919294	Bacteroidetes	Flavobacteriia
S003919303	Bacteroidetes	Flavobacteriia
S003920077	Bacteroidetes	Flavobacteriia
S003927852	Bacteroidetes	Flavobacteriia
S004045259	Bacteroidetes	Flavobacteriia
S004056015	Bacteroidetes	Flavobacteriia
S004056110	Bacteroidetes	Flavobacteriia
S004064694	Bacteroidetes	Flavobacteriia
S004076669	Bacteroidetes	Flavobacteriia
S004086723	Bacteroidetes	Flavobacteriia
S004085620	Bacteroidetes	Flavobacteriia
S004089455	Bacteroidetes	Flavobacteriia
S004089498	Bacteroidetes	Flavobacteriia
S004125876	Bacteroidetes	Flavobacteriia
S004213080	Bacteroidetes	Flavobacteriia
S004213621	Bacteroidetes	Flavobacteriia
S004214241	Bacteroidetes	Flavobacteriia
S004214208	Bacteroidetes	Flavobacteriia
S004216118	Bacteroidetes	Flavobacteriia
S004217836	Bacteroidetes	Flavobacteriia
S004218529	Bacteroidetes	Flavobacteriia
S004225329	Bacteroidetes	Flavobacteriia
S004231219	Bacteroidetes	Flavobacteriia
S004443354	Bacteroidetes	Flavobacteriia
S004454020	Bacteroidetes	Flavobacteriia
S004474123	Bacteroidetes	Flavobacteriia
S004478877	Bacteroidetes	Flavobacteriia
S004478879	Bacteroidetes	Flavobacteriia
S004481340	Bacteroidetes	Flavobacteriia
S004490828	Bacteroidetes	Flavobacteriia
S004530435	Bacteroidetes	Flavobacteriia
S000500417	Bacteroidetes	Flavobacteriia
S003285040	Bacteroidetes	Flavobacteriia
S000365664	Bacteroidetes	Flavobacteriia
S001014950	Bacteroidetes	Flavobacteriia
S000574869	Bacteroidetes	Flavobacteriia
S004479205	Bacteroidetes	Flavobacteriia
S001795653	Bacteroidetes	Flavobacteriia
S003285014	Bacteroidetes	Flavobacteriia
S003715073	Bacteroidetes	Flavobacteriia
S003715077	Bacteroidetes	Flavobacteriia
S002234424	Bacteroidetes	Flavobacteriia
